work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,company_location,company_size,work_setting
2023,2,0,45,178500,16,178500,87,76,1,1
2023,2,0,71,323300,16,323300,87,76,1,1
2023,2,0,71,184700,16,184700,87,76,1,1
2023,1,0,39,100000,8,123040,86,75,1,1
2023,1,0,39,85000,8,104584,86,75,1,1
2023,1,0,122,185000,16,185000,87,76,1,2
2023,1,0,122,137700,16,137700,87,76,1,2
2023,2,0,122,205500,16,205500,87,76,1,1
2023,2,0,122,132500,16,132500,87,76,1,1
2023,1,0,56,65100,16,65100,87,76,1,2
2023,1,0,56,44640,16,44640,87,76,1,2
2023,1,0,36,161000,16,161000,87,76,1,2
2023,1,0,36,123000,16,123000,87,76,1,2
2023,2,0,45,200000,16,200000,13,11,1,2
2023,2,0,71,278700,16,278700,87,76,1,1
2023,2,0,71,159300,16,159300,87,76,1,1
2023,2,0,57,125000,16,125000,87,76,1,1
2023,2,0,57,65000,16,65000,87,76,1,1
2023,1,0,71,230000,16,230000,87,76,1,1
2023,1,0,71,175000,16,175000,87,76,1,1
2023,2,0,13,252990,16,252990,87,76,1,2
2023,2,0,13,162170,16,162170,87,76,1,2
2023,1,0,45,183000,16,183000,13,11,1,2
2023,1,0,45,122000,16,122000,13,11,1,2
2023,2,0,71,310270,16,310270,87,76,1,1
2023,2,0,71,239080,16,239080,87,76,1,1
2023,2,0,36,70000,16,70000,87,76,1,2
2023,1,0,45,135000,16,135000,87,76,1,2
2023,1,0,45,125000,16,125000,87,76,1,2
2023,2,0,13,253000,16,253000,87,76,1,2
2023,2,0,13,172040,16,172040,87,76,1,2
2023,1,0,45,135000,16,135000,87,76,1,1
2023,1,0,45,108000,16,108000,87,76,1,1
2023,2,0,101,120000,7,129562,31,76,2,2
2023,0,0,17,50000,16,50000,46,40,0,2
2023,2,0,3,227850,16,227850,87,76,1,2
2023,2,0,3,180500,16,180500,87,76,1,2
2023,2,0,45,199000,16,199000,87,76,1,2
2023,2,0,45,159000,16,159000,87,76,1,2
2023,2,0,50,350000,16,350000,87,76,1,1
2023,2,0,50,80000,16,80000,87,76,1,1
2023,2,0,99,240000,16,240000,86,75,1,1
2023,2,0,99,160000,16,160000,86,75,1,1
2023,1,0,36,107500,16,107500,87,76,1,1
2023,1,0,36,96750,16,96750,87,76,1,1
2023,2,0,99,174000,16,174000,87,76,1,1
2023,2,0,99,104000,16,104000,87,76,1,1
2023,2,0,96,275300,16,275300,87,76,1,2
2023,2,0,96,183500,16,183500,87,76,1,2
2023,2,0,71,250000,16,250000,87,76,1,1
2023,2,0,45,174350,16,174350,87,76,1,1
2023,2,0,45,126800,16,126800,87,76,1,1
2023,2,0,99,284050,16,284050,87,76,1,1
2023,2,0,99,193800,16,193800,87,76,1,1
2023,2,0,45,232989,16,232989,87,76,1,2
2023,0,0,17,85000,16,85000,13,76,1,2
2023,2,0,36,204500,16,204500,87,76,1,1
2023,2,0,36,138900,16,138900,87,76,1,1
2023,2,0,54,168400,16,168400,87,76,1,1
2023,2,0,54,105200,16,105200,87,76,1,1
2023,2,0,71,147100,16,147100,87,76,1,1
2023,2,0,8,150550,16,150550,87,76,1,2
2023,2,0,8,116710,16,116710,87,76,1,2
2023,2,0,77,147100,16,147100,87,76,1,1
2023,2,0,77,90700,16,90700,87,76,1,1
2023,2,0,122,120000,16,120000,87,76,1,1
2023,2,0,42,147100,16,147100,87,76,1,1
2023,2,0,42,90700,16,90700,87,76,1,1
2023,2,0,8,125000,16,125000,87,76,1,2
2023,2,0,8,100000,16,100000,87,76,1,2
2023,2,0,122,198800,16,198800,87,76,1,1
2023,2,0,122,105200,16,105200,87,76,1,1
2023,2,0,45,150600,16,150600,86,75,1,2
2023,2,0,45,120500,16,120500,86,75,1,2
2023,2,0,45,183000,16,183000,87,76,1,1
2023,3,0,25,167500,16,167500,87,76,1,1
2023,3,0,25,106500,16,106500,87,76,1,1
2023,2,0,99,239000,16,239000,13,11,1,2
2023,2,0,99,149000,16,149000,13,11,1,2
2023,2,0,71,122000,16,122000,87,76,1,1
2023,1,0,45,181500,16,181500,87,76,1,1
2023,1,0,45,127000,16,127000,87,76,1,1
2023,1,0,73,186000,16,186000,87,76,1,1
2023,1,0,73,138000,16,138000,87,76,1,1
2023,1,0,71,185000,16,185000,87,76,1,1
2023,1,0,71,122000,16,122000,87,76,1,1
2023,2,0,23,140000,16,140000,13,11,1,1
2023,2,0,23,112000,16,112000,13,11,1,1
2023,2,0,94,36000,16,36000,68,60,2,2
2023,2,0,45,91270,16,91270,87,76,1,1
2023,2,0,42,180000,16,180000,87,76,1,1
2023,2,0,42,165000,16,165000,87,76,1,1
2023,3,0,83,247000,16,247000,87,76,1,2
2023,3,0,83,118440,16,118440,87,76,1,2
2023,1,0,71,138900,16,138900,87,76,1,1
2023,2,0,96,297300,16,297300,87,76,1,2
2023,2,0,96,198200,16,198200,87,76,1,2
2023,1,0,71,90000,8,110736,86,75,1,2
2023,1,0,71,70000,8,86128,86,75,1,2
2023,2,0,26,204500,16,204500,87,76,1,2
2023,2,0,26,138900,16,138900,87,76,1,2
2023,1,0,73,87500,16,87500,87,76,1,2
2023,1,0,73,62500,16,62500,87,76,1,2
2023,2,0,71,244000,16,244000,13,11,1,1
2023,2,0,71,157000,16,157000,13,11,1,1
2023,2,0,122,136000,16,136000,87,76,1,2
2023,2,0,122,90600,16,90600,87,76,1,2
2023,0,0,45,40000,8,49216,86,75,1,2
2023,0,0,45,35000,8,43064,86,75,1,2
2023,2,0,118,160000,16,160000,37,31,2,2
2023,2,0,116,85000,7,91773,76,67,1,2
2023,2,0,99,315300,16,315300,87,76,1,2
2023,2,0,99,210200,16,210200,87,76,1,2
2023,1,0,40,177000,16,177000,87,76,1,1
2023,1,0,40,110000,16,110000,87,76,1,1
2023,1,0,36,65000,16,65000,87,76,1,2
2023,1,0,36,55000,16,55000,87,76,1,2
2023,1,0,71,183200,16,183200,87,76,1,1
2023,1,0,71,122200,16,122200,87,76,1,1
2023,1,0,5,150000,16,150000,80,76,1,2
2023,2,0,71,131000,16,131000,87,76,1,2
2023,2,0,71,101000,16,101000,87,76,1,2
2023,2,0,23,171050,16,171050,87,76,1,2
2023,2,0,23,124400,16,124400,87,76,1,2
2023,2,0,71,187000,16,187000,87,76,1,2
2023,2,0,71,128000,16,128000,87,76,1,2
2023,2,0,36,138000,16,138000,87,76,1,1
2023,2,0,36,92000,16,92000,87,76,1,1
2023,3,0,45,200000,16,200000,87,76,1,1
2023,2,0,42,138000,16,138000,86,75,1,2
2023,2,0,42,92000,16,92000,86,75,1,2
2023,2,0,71,120000,16,120000,87,76,1,2
2023,2,0,26,241300,16,241300,87,76,2,1
2023,2,0,26,124100,16,124100,87,76,2,1
2023,2,0,68,185000,16,185000,87,76,1,2
2023,2,0,68,152000,16,152000,87,76,1,2
2023,2,0,45,288000,16,288000,87,76,1,2
2023,2,0,45,100000,7,107968,31,25,1,2
2023,2,0,45,83913,7,90599,31,25,1,2
2023,2,0,71,189750,16,189750,87,76,1,1
2023,2,0,71,145000,16,145000,87,76,1,1
2023,2,0,45,252000,16,252000,87,76,1,2
2023,1,0,71,111024,2,82254,13,11,2,2
2023,1,0,71,83280,2,61699,13,11,2,2
2023,3,0,26,247500,16,247500,87,76,1,1
2023,3,0,26,172200,16,172200,87,76,1,1
2023,1,0,23,87500,16,87500,87,76,1,2
2023,1,0,23,62500,16,62500,87,76,1,2
2023,2,0,8,146000,16,146000,13,11,1,2
2023,2,0,8,108000,16,108000,13,11,1,2
2023,2,0,121,273000,16,273000,87,76,1,1
2023,2,0,121,166500,16,166500,87,76,1,1
2023,0,0,120,65000,16,65000,87,76,1,1
2023,0,0,120,45000,16,45000,87,76,1,1
2023,2,0,71,174000,16,174000,87,76,1,1
2023,2,0,71,189750,16,189750,13,11,1,2
2023,2,0,71,119213,16,119213,13,11,1,2
2023,2,0,8,190000,16,190000,13,11,1,2
2023,2,0,8,140000,16,140000,13,11,1,2
2023,2,0,99,228830,16,228830,87,76,1,1
2023,2,0,99,148590,16,148590,87,76,1,1
2023,1,0,2,140000,16,140000,87,76,0,2
2023,2,0,106,180514,16,180514,86,75,1,2
2023,2,0,106,108308,16,108308,86,75,1,2
2023,2,0,106,220000,16,220000,87,76,1,1
2023,2,0,106,170000,16,170000,87,76,1,1
2023,2,0,23,169000,16,169000,87,76,1,1
2023,2,0,23,110600,16,110600,87,76,1,1
2023,2,0,45,72000,7,77737,76,67,1,2
2023,2,0,45,59565,7,64311,76,67,1,2
2023,2,0,45,78000,16,78000,87,76,1,1
2023,2,0,45,70000,7,75577,43,38,1,2
2023,2,0,45,57826,7,62433,43,38,1,2
2023,2,0,99,204500,16,204500,87,76,1,2
2023,2,0,99,142200,16,142200,87,76,1,2
2023,1,0,114,60000,7,64781,63,19,2,2
2023,2,0,36,94000,16,94000,87,76,1,1
2023,2,0,36,81900,16,81900,87,76,1,1
2023,2,0,45,199000,16,199000,86,75,1,1
2023,2,0,45,162000,16,162000,86,75,1,1
2023,2,0,36,55000,8,67672,86,75,1,1
2023,2,0,45,208000,16,208000,87,76,1,2
2023,2,0,45,109500,16,109500,87,76,1,2
2023,2,0,57,240000,16,240000,87,76,1,1
2023,2,0,57,238530,16,238530,87,76,1,1
2023,2,0,62,95000,16,95000,87,76,1,1
2023,2,0,62,82000,16,82000,87,76,1,1
2023,3,0,36,80000,16,80000,87,76,1,1
2023,3,0,36,70000,16,70000,87,76,1,1
2023,2,0,71,154700,16,154700,87,76,1,1
2023,2,0,71,118900,16,118900,87,76,1,1
2023,2,0,45,232960,16,232960,87,76,1,1
2023,2,0,45,166400,16,166400,87,76,1,1
2023,1,0,71,156000,16,156000,87,76,1,1
2023,1,0,71,105000,16,105000,87,76,1,1
2023,2,0,99,193000,16,193000,13,11,1,2
2023,2,0,99,143000,16,143000,13,11,1,2
2023,2,0,36,138860,16,138860,87,76,1,1
2023,2,0,36,119610,16,119610,87,76,1,1
2023,2,0,71,205485,16,205485,87,76,1,1
2023,2,0,71,156560,16,156560,87,76,1,1
2023,2,0,99,210600,16,210600,86,75,1,2
2023,2,0,99,135000,16,135000,86,75,1,2
2023,2,0,8,170000,16,170000,87,76,1,1
2023,1,0,45,105000,16,105000,87,76,1,1
2023,1,0,71,135000,16,135000,86,75,1,2
2023,1,0,71,100000,16,100000,86,75,1,2
2023,1,0,36,100000,16,100000,87,76,1,2
2023,1,0,64,57000,8,70132,86,75,1,1
2023,1,0,64,42000,8,51676,86,75,1,1
2023,2,0,71,75000,8,92280,86,75,1,2
2023,2,0,71,65000,8,79976,86,75,1,2
2022,1,0,25,15000,16,15000,32,26,1,2
2023,2,0,10,60000,7,64781,31,25,2,1
2023,2,0,36,144100,16,144100,87,76,1,2
2023,2,0,36,89100,16,89100,87,76,1,2
2023,2,0,121,140000,16,140000,87,76,1,1
2023,2,0,121,100000,16,100000,87,76,1,1
2023,2,0,45,193600,16,193600,87,76,1,1
2023,2,0,45,119700,16,119700,87,76,1,1
2023,2,0,36,94000,16,94000,87,76,1,2
2023,2,0,36,81900,16,81900,87,76,1,2
2023,3,0,89,122000,7,131721,57,50,2,0
2023,1,0,96,180000,16,180000,87,76,1,1
2023,1,0,96,120000,16,120000,87,76,1,1
2023,2,0,45,242000,16,242000,13,11,1,1
2023,2,0,45,134000,16,134000,13,11,1,1
2023,2,0,74,104000,16,104000,87,76,1,1
2023,2,0,99,258800,16,258800,86,75,1,1
2023,2,0,99,199200,16,199200,86,75,1,1
2023,2,0,71,201000,16,201000,87,76,1,1
2023,2,0,121,141100,16,141100,87,76,1,1
2023,2,0,121,94100,16,94100,87,76,1,1
2023,2,0,71,126000,16,126000,87,76,1,1
2023,2,0,71,170000,16,170000,87,76,1,2
2023,1,0,45,85000,8,104584,86,75,1,2
2023,2,0,8,208500,16,208500,87,76,1,1
2023,2,0,8,165000,16,165000,87,76,1,1
2023,2,0,45,72000,7,77737,31,25,2,0
2023,2,0,45,80000,7,86374,31,68,2,2
2023,2,0,25,169000,16,169000,87,76,1,1
2023,2,0,25,110600,16,110600,87,76,1,1
2023,2,0,16,130800,16,130800,87,76,1,2
2023,2,0,16,87200,16,87200,87,76,1,2
2023,2,0,45,215000,16,215000,87,76,1,2
2023,1,0,71,50000,8,61520,86,75,1,2
2023,1,0,71,40000,8,49216,86,75,1,2
2023,2,0,96,238000,16,238000,87,76,1,2
2023,2,0,96,173000,16,173000,87,76,1,2
2023,3,0,45,205785,16,205785,86,75,1,2
2023,3,0,45,123471,16,123471,86,75,1,2
2023,2,0,68,299500,16,299500,87,76,1,1
2023,2,0,68,245100,16,245100,87,76,1,1
2023,0,0,4,40000,16,40000,75,66,0,1
2023,2,0,71,66000,7,71259,76,67,1,2
2023,2,0,96,290000,16,290000,87,76,1,2
2023,2,0,96,226000,16,226000,87,76,1,2
2023,2,0,71,161000,16,161000,87,76,1,2
2023,2,0,71,151000,16,151000,87,76,1,2
2023,2,0,36,49200,7,53120,27,22,1,1
2023,2,0,36,36000,7,38868,27,22,1,1
2023,2,0,45,136994,16,136994,87,76,1,2
2023,2,0,71,214500,16,214500,87,76,1,1
2023,2,0,8,120000,16,120000,87,76,1,2
2023,2,0,45,278300,16,278300,87,76,1,1
2023,2,0,45,205700,16,205700,87,76,1,1
2023,2,0,13,185900,16,185900,87,76,1,1
2023,2,0,13,167310,16,167310,87,76,1,1
2023,1,0,45,114000,16,114000,87,76,1,2
2023,2,0,45,194000,16,194000,87,76,1,1
2023,2,0,45,161000,16,161000,87,76,1,1
2023,0,0,121,30000,7,32390,29,24,1,1
2023,2,0,99,184950,16,184950,87,76,1,1
2023,2,0,99,119250,16,119250,87,76,1,1
2023,2,0,45,178500,16,178500,87,76,1,2
2023,2,0,45,136000,16,136000,87,76,1,2
2023,2,0,99,189000,16,189000,87,76,1,2
2023,2,0,99,159090,16,159090,87,76,1,2
2023,1,0,45,82000,16,82000,87,76,1,1
2023,2,0,45,149076,16,149076,87,76,1,2
2023,2,0,45,82365,16,82365,87,76,1,2
2023,2,0,45,194595,16,194595,87,76,1,1
2023,2,0,45,158000,16,158000,87,76,1,1
2023,2,0,96,305000,16,305000,87,76,1,1
2023,2,0,96,245000,16,245000,87,76,1,1
2023,2,0,71,205485,16,205485,87,76,1,2
2023,2,0,71,156560,16,156560,87,76,1,2
2023,2,0,36,168000,16,168000,87,76,2,2
2023,2,0,36,78400,16,78400,87,76,2,2
2023,2,0,99,175000,16,175000,87,76,1,1
2023,3,0,45,130002,16,130002,87,76,1,2
2023,3,0,45,71908,16,71908,87,76,1,2
2023,2,0,36,212000,16,212000,87,76,1,1
2023,2,0,36,132000,16,132000,87,76,1,1
2023,1,0,36,177000,16,177000,87,76,1,1
2023,2,0,36,148000,16,148000,87,76,1,1
2023,2,0,13,248100,16,248100,87,76,1,1
2023,2,0,13,145900,16,145900,87,76,1,1
2023,2,0,50,155000,16,155000,87,76,1,1
2023,2,0,50,38000,16,38000,87,76,1,1
2023,2,0,99,218000,16,218000,87,76,1,2
2023,2,0,8,235400,16,235400,87,76,1,2
2023,2,0,8,108320,16,108320,87,76,1,2
2023,2,0,45,152375,16,152375,87,76,1,1
2023,2,0,36,115934,16,115934,87,76,1,2
2023,2,0,36,81666,16,81666,87,76,1,2
2023,1,0,36,79000,16,79000,87,76,1,1
2023,2,0,122,273400,16,273400,87,76,1,1
2023,2,0,122,182200,16,182200,87,76,1,1
2023,1,0,36,160000,16,160000,87,76,1,1
2023,1,0,36,112000,16,112000,87,76,1,1
2023,2,0,71,285000,16,285000,87,76,1,2
2023,2,0,71,154000,16,154000,87,76,1,2
2023,2,0,13,220000,16,220000,87,76,1,1
2023,2,0,13,170000,16,170000,87,76,1,1
2023,1,0,45,200000,16,200000,87,76,1,2
2023,1,0,13,250000,16,250000,87,76,1,1
2023,1,0,13,125000,16,125000,87,76,1,1
2023,1,0,122,275000,16,275000,87,76,1,1
2023,1,0,122,200000,16,200000,87,76,1,1
2023,2,0,71,177000,16,177000,86,75,1,1
2023,2,0,71,136000,16,136000,86,75,1,1
2023,2,0,36,122720,16,122720,87,76,1,1
2023,2,0,45,231500,16,231500,87,76,1,1
2023,2,0,45,118000,16,118000,87,76,1,1
2023,3,0,71,299500,16,299500,87,76,1,2
2023,3,0,71,249600,16,249600,87,76,1,2
2023,2,0,99,297000,16,297000,87,76,1,1
2023,2,0,99,138000,16,138000,87,76,1,1
2023,2,0,71,267100,16,267100,87,76,1,2
2023,2,0,71,167200,16,167200,87,76,1,2
2023,2,0,42,188500,16,188500,87,76,1,2
2023,2,0,42,117000,16,117000,87,76,1,2
2023,2,0,71,150931,16,150931,87,76,1,1
2023,2,0,71,143250,16,143250,87,76,1,1
2023,2,0,45,231000,16,231000,87,76,1,2
2023,2,0,45,157250,16,157250,87,76,1,2
2023,2,0,106,240000,16,240000,87,76,1,2
2023,2,0,106,157250,16,157250,87,76,1,2
2023,2,0,45,232000,16,232000,87,76,1,1
2023,2,0,71,277300,16,277300,86,75,1,1
2023,2,0,71,213300,16,213300,86,75,1,1
2023,2,0,45,209000,16,209000,87,76,1,1
2023,2,0,71,184250,16,184250,87,76,1,1
2023,2,0,71,167500,16,167500,87,76,1,1
2023,2,0,45,85000,16,85000,87,76,1,2
2023,1,0,33,90000,8,110736,86,75,1,2
2023,1,0,33,75000,8,92280,86,75,1,2
2023,2,0,36,154440,16,154440,87,76,1,1
2023,2,0,36,68550,16,68550,87,76,1,1
2023,0,0,36,90000,16,90000,87,76,1,1
2023,0,0,36,60000,16,60000,87,76,1,1
2023,2,0,45,226600,16,226600,87,76,1,1
2023,2,0,45,140100,16,140100,87,76,1,1
2023,0,0,36,40000,8,49216,86,75,1,1
2023,0,0,36,34000,8,41833,86,75,1,1
2023,2,0,42,80000,16,80000,87,76,1,1
2023,2,0,42,52500,16,52500,87,76,1,1
2023,2,0,121,253000,16,253000,87,76,1,2
2023,2,0,121,156400,16,156400,87,76,1,2
2023,2,0,99,235000,16,235000,87,76,1,1
2023,2,0,36,223100,16,223100,87,76,2,1
2023,2,0,36,114700,16,114700,87,76,2,1
2023,2,0,36,172800,16,172800,86,75,1,2
2023,2,0,36,110000,16,110000,86,75,1,2
2023,1,0,45,152375,16,152375,87,76,1,2
2023,1,0,45,94000,16,94000,87,76,1,2
2023,2,0,45,183000,16,183000,13,11,1,1
2023,2,0,45,125000,16,125000,13,11,1,1
2023,2,0,36,120350,16,120350,87,76,1,1
2023,2,0,36,74400,16,74400,87,76,1,1
2023,2,0,36,134000,16,134000,87,76,1,2
2023,2,0,45,52800,7,57007,27,22,1,1
2023,2,0,45,40800,7,44051,27,22,1,1
2023,2,0,45,258750,16,258750,87,76,1,2
2023,2,0,45,172500,16,172500,87,76,1,2
2023,3,0,45,220000,16,220000,87,76,1,1
2023,3,0,45,150000,16,150000,87,76,1,1
2023,2,0,45,109528,16,109528,87,76,1,1
2023,1,0,99,287500,16,287500,5,5,1,1
2023,1,0,99,207500,16,207500,5,5,1,1
2023,2,0,36,134200,16,134200,86,75,1,1
2023,2,0,36,103200,16,103200,86,75,1,1
2023,2,0,117,160000,16,160000,87,76,2,2
2023,2,0,36,93919,16,93919,87,76,1,1
2023,2,0,42,180000,16,180000,87,76,1,2
2023,2,0,36,186600,16,186600,87,76,1,2
2023,2,0,36,119800,16,119800,87,76,1,2
2023,2,0,42,200000,16,200000,87,76,1,2
2023,2,0,96,383910,16,383910,87,76,1,1
2023,2,0,96,315850,16,315850,87,76,1,1
2023,1,0,13,198000,16,198000,87,76,1,2
2023,1,0,13,132000,16,132000,87,76,1,2
2023,1,0,71,141600,16,141600,87,76,1,2
2023,1,0,71,94400,16,94400,87,76,1,2
2023,2,0,71,209450,16,209450,87,76,1,2
2023,2,0,71,167560,16,167560,87,76,1,2
2021,2,0,127,185000,16,185000,87,76,1,0
2020,2,0,126,164000,16,164000,87,76,1,0
2023,0,0,45,80000,16,80000,87,76,1,1
2023,0,0,45,52500,16,52500,87,76,1,1
2023,2,0,71,238000,16,238000,87,76,1,1
2023,2,0,71,149500,16,149500,87,76,1,1
2023,2,0,45,186600,16,186600,87,76,1,2
2023,2,0,45,116500,16,116500,87,76,1,2
2023,1,0,45,50000,8,61520,86,75,1,2
2023,2,0,13,175000,16,175000,87,76,1,2
2023,2,0,13,145000,16,145000,87,76,1,2
2023,2,0,36,195000,16,195000,87,76,1,1
2023,1,0,122,220000,16,220000,87,76,1,2
2023,1,0,122,190000,16,190000,87,76,1,2
2023,2,0,99,105000,7,113366,31,25,2,0
2023,2,1,35,160000,2,118539,13,11,2,2
2023,1,0,36,70000,8,86128,86,75,2,0
2023,2,0,99,146000,16,146000,86,75,1,1
2023,2,0,99,97400,16,97400,86,75,1,1
2023,0,0,36,55000,2,40747,13,11,2,1
2023,2,0,45,166364,16,166364,87,76,1,1
2023,2,0,45,116455,16,116455,87,76,1,1
2023,2,0,23,145000,16,145000,87,76,1,1
2023,2,0,23,125000,16,125000,87,76,1,1
2023,1,0,45,76000,16,76000,87,76,1,2
2023,2,0,36,131000,16,131000,87,76,1,1
2023,2,0,71,222000,16,222000,87,76,1,2
2023,2,0,71,166500,16,166500,87,76,1,2
2023,2,0,45,205600,16,205600,87,76,1,2
2023,2,0,45,105700,16,105700,87,76,1,2
2023,2,0,25,138000,16,138000,87,76,1,1
2023,2,0,25,67000,16,67000,87,76,1,1
2023,2,0,121,211200,16,211200,87,76,1,1
2023,2,0,36,230000,16,230000,87,76,1,2
2023,1,0,36,60000,16,60000,87,76,1,2
2023,2,0,23,200000,16,200000,87,76,1,2
2023,2,0,23,180000,16,180000,87,76,1,2
2023,2,0,16,360000,15,18381,81,71,2,2
2023,0,0,122,200000,16,200000,87,76,1,2
2023,0,0,122,120000,16,120000,87,76,1,2
2023,3,0,71,126500,16,126500,87,76,1,2
2023,3,0,71,78000,16,78000,87,76,1,2
2023,2,0,71,157750,16,157750,87,76,1,1
2023,2,0,71,104650,16,104650,87,76,1,1
2023,2,0,71,133000,16,133000,87,76,1,2
2023,1,0,108,70000,16,70000,29,24,1,2
2023,1,0,108,40000,16,40000,29,24,1,2
2023,1,0,122,190000,16,190000,87,76,1,1
2023,1,0,122,158080,16,158080,87,76,1,1
2023,2,0,36,182000,16,182000,87,76,1,2
2023,2,0,45,252000,16,252000,87,76,1,1
2023,2,0,45,129000,16,129000,87,76,1,1
2023,2,0,99,231000,16,231000,87,76,1,1
2023,2,0,99,200800,16,200800,87,76,1,1
2023,2,0,71,159100,16,159100,87,76,1,2
2023,2,0,71,120160,16,120160,87,76,1,2
2023,2,0,8,140000,16,140000,87,76,1,2
2023,2,0,8,110000,16,110000,87,76,1,2
2023,1,0,99,165000,16,165000,87,76,1,1
2023,1,0,99,149094,16,149094,87,76,1,1
2023,3,0,88,290000,16,290000,87,76,2,2
2023,2,0,26,247500,16,247500,87,76,1,1
2023,2,0,26,172200,16,172200,87,76,1,1
2023,2,0,36,72250,16,72250,87,76,1,2
2023,3,0,45,162500,16,162500,87,76,1,1
2023,0,0,63,22000,7,23753,64,56,2,0
2023,2,0,120,83000,16,83000,87,76,1,2
2023,2,0,120,63967,16,63967,87,76,1,2
2023,2,0,120,188600,16,188600,87,76,1,1
2023,2,0,120,111550,16,111550,87,76,1,1
2023,2,0,99,219300,16,219300,87,76,1,1
2023,2,0,99,143000,16,143000,87,76,1,1
2023,2,0,99,133300,16,133300,87,76,1,1
2023,2,0,45,80000,16,80000,87,76,1,2
2023,2,0,99,189000,7,204060,31,25,1,2
2023,2,0,99,130000,7,140358,31,25,1,2
2023,1,0,45,198900,16,198900,87,76,1,1
2023,1,0,45,183310,16,183310,87,76,1,1
2023,0,0,120,35000,8,43064,86,75,1,1
2023,2,0,99,392000,16,392000,87,76,1,1
2023,2,0,99,224000,16,224000,87,76,1,1
2023,2,0,45,233000,16,233000,87,76,1,1
2023,2,0,45,199098,16,199098,87,76,1,1
2023,2,0,45,172000,16,172000,87,76,1,2
2023,2,0,45,107000,16,107000,87,76,1,2
2023,1,0,45,128000,16,128000,87,76,1,1
2023,1,0,45,81500,16,81500,87,76,1,1
2023,2,0,96,208450,16,208450,87,76,1,1
2023,2,0,96,151600,16,151600,87,76,1,1
2023,2,0,121,240960,16,240960,87,76,1,1
2023,2,0,121,200800,16,200800,87,76,1,1
2023,1,0,71,120681,16,120681,87,76,1,1
2023,1,0,71,72409,16,72409,87,76,1,1
2023,2,0,121,250000,16,250000,87,76,1,2
2023,2,0,121,176000,16,176000,87,76,1,2
2023,2,0,122,250000,16,250000,87,76,1,1
2023,2,0,122,170000,16,170000,87,76,1,1
2023,2,0,118,195000,1,38290,11,10,2,0
2023,3,0,1,200000,7,215936,7,76,2,2
2023,2,0,71,178560,16,178560,87,76,1,1
2023,2,0,71,148800,16,148800,87,76,1,1
2023,2,0,80,331640,16,331640,87,76,1,1
2023,2,0,80,283780,16,283780,87,76,1,1
2023,3,0,45,167954,16,167954,87,76,1,1
2023,3,0,45,115830,16,115830,87,76,1,1
2023,2,0,99,125000,16,125000,87,76,1,1
2023,2,0,78,185000,16,185000,87,76,1,1
2023,2,0,78,50000,16,50000,87,76,1,1
2023,2,0,45,331640,16,331640,87,76,1,1
2023,2,0,45,283780,16,283780,87,76,1,1
2023,2,0,121,189110,16,189110,87,76,1,1
2023,2,0,121,139000,16,139000,87,76,1,1
2023,2,0,96,199000,16,199000,87,76,1,2
2023,2,0,96,145000,16,145000,87,76,1,2
2023,2,0,97,199000,16,199000,87,76,1,1
2023,2,0,97,142000,16,142000,87,76,1,1
2023,2,0,8,230000,16,230000,86,75,1,2
2023,2,0,8,170000,16,170000,86,75,1,2
2023,2,0,36,66000,16,66000,87,76,1,1
2023,2,0,36,52000,16,52000,87,76,1,1
2023,2,0,71,200000,16,200000,87,76,1,2
2023,2,0,8,178560,16,178560,87,76,1,1
2023,2,0,8,148800,16,148800,87,76,1,1
2023,2,0,1,200000,16,200000,87,76,2,2
2023,2,0,36,166500,16,166500,87,76,1,1
2023,2,0,36,113220,16,113220,87,76,1,1
2023,2,0,96,365630,16,365630,87,76,1,1
2023,2,0,45,229000,16,229000,87,76,1,1
2023,2,0,71,185000,16,185000,87,76,2,1
2023,2,0,71,86700,16,86700,87,76,2,1
2023,2,0,36,192300,16,192300,87,76,1,2
2023,2,0,36,153800,16,153800,87,76,1,2
2023,1,0,24,91000,2,67419,13,11,2,0
2023,1,0,36,131650,16,131650,87,76,1,1
2023,1,0,36,105320,16,105320,87,76,1,1
2023,2,0,79,126400,16,126400,87,76,1,1
2023,2,0,99,235400,16,235400,87,76,1,2
2023,2,0,99,160080,16,160080,87,76,1,2
2023,2,0,36,146190,16,146190,87,76,1,1
2023,1,0,122,175000,16,175000,87,76,1,2
2023,3,0,71,228856,16,228856,86,75,1,2
2023,3,0,71,144540,16,144540,86,75,1,2
2023,2,0,122,151800,16,151800,87,76,1,1
2023,1,0,42,150000,16,150000,87,76,1,1
2023,1,0,42,100000,16,100000,87,76,1,1
2023,2,0,71,126500,16,126500,87,76,1,1
2023,2,0,71,78000,16,78000,87,76,1,1
2023,2,0,36,126500,16,126500,87,76,1,1
2023,2,0,36,78000,16,78000,87,76,1,1
2023,2,0,71,70000,16,70000,87,76,1,1
2023,1,0,99,300000,16,300000,86,75,1,1
2023,1,0,99,200000,16,200000,86,75,1,1
2023,2,0,45,96000,16,96000,87,76,1,2
2023,2,0,45,72000,16,72000,87,76,1,2
2023,2,0,71,205150,16,205150,87,76,1,2
2023,2,0,71,167850,16,167850,87,76,1,2
2023,2,0,71,222750,16,222750,87,76,1,1
2023,2,0,71,182250,16,182250,87,76,1,1
2023,0,0,66,95000,3,104024,78,69,0,0
2023,1,0,71,47000,7,50745,2,2,0,0
